Name,Timestamp,Content,Comments,Retweets,Likes,Tags,Mentions,Tweet ID,Handle,Sentiment,Contains False Info,Verify,Engagement
Amaravati Today,2024-05-11 06:13:00+00:00,Emergency Aid Drops Brazilian Air Force Rescues Flood Hit Sao Jeronimo https://amaravati.today/post/death-toll-from-floods-in-brazil-hits-126-as-rain-returns…#BrazilianAirForce #AidDrop #SaoJeronimo #FloodRelief #SouthernBrazil #HumanitarianAid #EmergencyResponse #NaturalDisaster #FloodedCity #amaravati #amaravatitoday,0,0,0,"['#BrazilianAirForce', '#AidDrop', '#SaoJeronimo', '#FloodRelief', '#SouthernBrazil', '#HumanitarianAid', '#EmergencyResponse', '#NaturalDisaster', '#FloodedCity', '#amaravati', '#amaravatitoday']",[],tweet_id:1789176864000589900,@amaravati_today,0.0,False,False,0
News Boxer,2024-05-11 04:40:05+00:00,"‘Weather On Steroids’: Rains Pound Flood-Hit Southern Brazil, Death Toll Reaches 126https://newsboxer.com/blog/blogdesc/19950…#worldnewstoday #WorldWideNews #Brazil #BrazilFlood#floods #WeatherForecast #brazilnews #naturaldisaster",0,0,0,"['#worldnewstoday', '#WorldWideNews', '#Brazil', '#BrazilFlood', '#floods', '#WeatherForecast', '#brazilnews', '#naturaldisaster']",[],tweet_id:1789153480084496527,@NewsBoxerDotCom,0.0,False,False,0
Go Be Church,2024-05-11 04:05:14+00:00,The Devastation of Hurricane Katrina: A Story of Survival and Heroism#HurricaneKatrina #SurvivalStory #NewOrleansStrong #NaturalDisaster #RescueOperations #HeroicActions #RebuildingLives #CommunitySupport #DisasterRecovery #HopeForTomorrow,0,0,0,"['#HurricaneKatrina', '#SurvivalStory', '#NewOrleansStrong', '#NaturalDisaster', '#RescueOperations', '#HeroicActions', '#RebuildingLives', '#CommunitySupport', '#DisasterRecovery', '#HopeForTomorrow']",[],tweet_id:1789144709320831151,@GoBeChurch,0.0,False,False,0
No Fluff News,2024-05-10 13:10:23+00:00,"Tornado Frenzy in the United States

A tornado frenzy has been ongoing in the US, with at least one tornado reported every day since April 25. The streak has seen over 300 tornadoes, including rare and...#TornadoFrenzy #SevereWeather #NaturalDisaster",0,0,0,"['#TornadoFrenzy', '#SevereWeather', '#NaturalDisaster']",[],tweet_id:1788919513750126806,@RealNoFluffNews,0.0,False,False,0
On The Pulse With Silki,2024-05-10 11:37:56+00:00,"BRAZIL: Deadly Flood affects 1.5 Million people, Loss of life and destruction. Cities underwater and more rain is expected. VIDEO HERE: https://youtu.be/RZFe2XqOqSM?si=qA-AyrGUQULzR3li…#Brazil #DeadlyFlood #Flood #NaturalDisaster #HeavyRain",1,1,4,"['#Brazil', '#DeadlyFlood', '#Flood', '#NaturalDisaster', '#HeavyRain']",[],tweet_id:1788896247212040481,@DZug08,0.06666666666666667,False,False,6
Knighton Mead Primary Academy,2024-05-10 11:35:39+00:00,#Richmondclass imagined they were in a hurricane this morning. They felt strong wind and water while taking shelter. #KnMPA #Geography #naturaldisaster,0,0,4,"['#Richmondclass', '#KnMPA', '#Geography', '#naturaldisaster']",[],tweet_id:1788895676207595989,@knightontmet,0.4333333333333333,False,False,4
TRENDING TODAY,2024-05-10 11:15:42+00:00,Terrifying Hailstorm Hits Texas USA Today #naturaldisaster #disaster #hailfall #hailstrom #windstrom #ClimateActionNow#extremeweather #breakingnews #hurricane #strom,0,1,0,"['#naturaldisaster', '#disaster', '#hailfall', '#hailstrom', '#windstrom', '#ClimateActionNow', '#extremeweather', '#breakingnews', '#hurricane', '#strom']",[],tweet_id:1788890652291522636,@viral98555,-1.0,False,False,1
John Silvani,2024-05-10 11:09:00+00:00," If a picture is worth 1,000 words, a Power BI dashboard is worth 1,000 reports
  https://bit.ly/4cL7AIB#FridayFeeling #InSync #Gravity #Better #Smarter #Accounting #Decisions #NaturalDisaster #Recovery #Microsoft #Secure #DataCenters #CloudAccounting #Strategy",0,0,0,"['#FridayFeeling', '#InSync', '#Gravity', '#Better', '#Smarter', '#Accounting', '#Decisions', '#NaturalDisaster', '#Recovery', '#Microsoft', '#Secure', '#DataCenters', '#CloudAccounting', '#Strategy']",[],tweet_id:1788888965971325217,@jsilvani,0.375,False,False,0
"Cg Tax, Audit & Advisory",2024-05-10 11:00:16+00:00,Being prepared is essential as we are approaching peak periods for natural disasters. Learn how from the Cg Team: https://bit.ly/4bjXX1S #tax #taxes #taxpayer #taxinformation #naturaldisaster #disasteremergencyplan #cg #cgtaxauditadvisory,0,0,0,"['#tax', '#taxes', '#taxpayer', '#taxinformation', '#naturaldisaster', '#disasteremergencyplan', '#cg', '#cgtaxauditadvisory']",[],tweet_id:1788886770194505787,@CgTeamNJ,0.03333333333333333,False,False,0
mijaaj news,2024-05-10 10:01:04+00:00,#mijaajnews#nrg#GirnarStorm#GirnarParvat#StormAlert#GirnarWeather#NaturalDisaster#GirnarSafety#StormWarning#GirnarMountain,0,0,0,"['#mijaajnews', '#nrg', '#GirnarStorm', '#GirnarParvat', '#StormAlert', '#GirnarWeather', '#NaturalDisaster', '#GirnarSafety', '#StormWarning', '#GirnarMountain', '', '']",[],tweet_id:1788871870827151482,@MijaajNews,0.0,False,False,0
Earth.Org,2024-05-10 08:19:27+00:00,Top Climate News of the Week Full Article: https://earth.org/week-in-review-top-climate-news-for-may-6-10-2024/…#earthorg #earth #IPCC #ClimateChange #GlobalWarming #TemperatureRecords #ClimateCrisis #ClimateEmergency #NetZero #ClimateStrategy #LegalNews #Floods #NaturalDisaster #Cyclone #Brazil #Kenya #Tanzania,0,8,5,"['#earthorg', '#earth', '#IPCC', '#ClimateChange', '#GlobalWarming', '#TemperatureRecords', '#ClimateCrisis', '#ClimateEmergency', '#NetZero', '#ClimateStrategy', '#LegalNews', '#Floods', '#NaturalDisaster', '#Cyclone', '#Brazil', '#Kenya', '#Tanzania']",[],tweet_id:1788846300449903006,@EarthOrg,0.425,False,False,13
Zoop Press,2024-05-10 06:37:52+00:00,Deadly Tornadoes Tear Through South: Shocking Aftermath Revealed!#TornadoTragedy #SouthStorms #ZoopPress #BreakingNews #NaturalDisaster,0,0,0,"['#TornadoTragedy', '#SouthStorms', '#ZoopPress', '#BreakingNews', '#NaturalDisaster']",[],tweet_id:1788820735722496502,@zooppress,-0.6,False,False,0
cliQ India,2024-05-10 03:30:00+00:00,"Severe flooding devastates Brazil’s Rio Grande do Sul State, cuts off access and claims lives

Read More : https://cliqindia.com/severe-flooding-devastates-brazils-rio-grande-do-sul-state-cuts-off-access-and-claims-lives/126741/…#BrazilFloods, #cliQExplainer, #NaturalDisaster #International #cliQIndia",0,0,0,"['#BrazilFloods', '#cliQExplainer', '#NaturalDisaster', '#International', '#cliQIndia']",[],tweet_id:1788773455661293866,@cliQIndiaMedia,0.25,False,False,0
Kimberly Hudson,2024-05-09 22:24:02+00:00,Surviving the Coleraine and Blue Rock Storm: Our Miraculous Escape#StormSurvival #MiraculousEscape #NaturalDisaster #CommunitySupport #Gratefulness #SafetyFirst #Survivors #UnpredictableWeather #Resilience #DivineProtection,0,0,0,"['#StormSurvival', '#MiraculousEscape', '#NaturalDisaster', '#CommunitySupport', '#Gratefulness', '#SafetyFirst', '#Survivors', '#UnpredictableWeather', '#Resilience', '#DivineProtection']",[],tweet_id:1788696456980746309,@LadyDevineLux,0.0,False,False,0
cliQ India,2024-05-10 03:30:00+00:00,"Severe flooding devastates Brazil’s Rio Grande do Sul State, cuts off access and claims lives

Read More : https://cliqindia.com/severe-flooding-devastates-brazils-rio-grande-do-sul-state-cuts-off-access-and-claims-lives/126741/…#BrazilFloods, #cliQExplainer, #NaturalDisaster #International #cliQIndia",0,0,0,"['#BrazilFloods', '#cliQExplainer', '#NaturalDisaster', '#International', '#cliQIndia']",[],tweet_id:1788773455661293866,@cliQIndiaMedia,0.25,False,False,0
环球新闻 - Many.News,2024-05-09 19:10:27+00:00,毁灭性的洪水使巴西南部瘫痪: https://many.news/zh/world-news/devastating-floods-paralyze-southern-brazil… #BrazilFloods #SouthBrazil #NaturalDisaster,0,0,0,"['#BrazilFloods', '#SouthBrazil', '#NaturalDisaster']",[],tweet_id:1788647741570105607,@world_news_zh,0.0,False,False,0
Isaiah Zaid,2024-05-09 18:38:56+00:00,"Flood crisis in Rio Grande do Sul claims over 100 lives, displaces thousands noah-news.com/gb/en/world/2024/05/09/flood-crisis-in-rio-grande-do-sul-claims-over--lives-displaces-thousands… #Brazil #naturaldisaster #floods",0,0,0,"['#Brazil', '#naturaldisaster', '#floods']",[],tweet_id:1788639808081822098,@IZaid_Noah,0.0,False,False,0
0xjuanabe,2024-05-09 17:49:40+00:00,My heart breaks for Rio Grande do Sul and  Brazil!  May god bless this beautiful land #Brazil #heartbroken #naturaldisaster,0,0,1,"['#Brazil', '#heartbro', '', 'ken', '#naturaldisaster']",[],tweet_id:1788627411296256252,@Jdelgadoparra,0.85,False,False,1
0xjuanabe,2024-05-09 17:46:44+00:00,My heart breaks for all the victims in Rio Grande do Sul #naturaldisaster #brazil #helpneeded,0,0,0,"['#naturaldisaster', '#brazil', '#helpneeded']",[],tweet_id:1788626673572688310,@Jdelgadoparra,0.0,False,False,0
Priscilla,2024-05-09 15:06:45+00:00,Breaking News: Tornadoes Strike Multiple States | Live Updates#BreakingNews #Tornadoes #SevereWeather #StormAlert #StateOfEmergency #NaturalDisaster #SafetyFirst #StayInformed #LiveUpdates #StormWatch,0,0,1,"['#BreakingNews', '#Tornadoes', '#SevereWeather', '#StormAlert', '#StateOfEmergency', '#NaturalDisaster', '#SafetyFirst', '#StayInformed', '#LiveUpdates', '#StormWatch']",[],tweet_id:1788586411576172791,@Priscil41325771,0.06818181818181818,False,False,1
News18,2024-05-09 14:28:01+00:00,"Tornadoes tear through southern Michigan, emergency declared for 4 counties#Tornado #Michigan #UnitedStates #NaturalDisaster",0,1,0,"['#Tornado', '#Michigan', '#UnitedStates', '#NaturalDisaster']",[],tweet_id:1788576663531352291,@CNNnews18,0.0,False,False,1
Zoop Press,2024-05-09 13:25:49+00:00,Deadly Storms Sweep Across the South: Lives Lost and Communities Devastated!#Storms #South #WeatherAlert #BreakingNews #NaturalDisaster,0,0,0,"['#Storms', '#South', '#WeatherAlert', '#BreakingNews', '#NaturalDisaster']",[],tweet_id:1788561010854375600,@zooppress,-0.2,False,False,0
TRENDING TODAY,2024-05-09 12:45:32+00:00,Terrifying Flash Floods Hit Rio Grande Do Sul Brazil Today #flood #flooding #floods #disaster #naturaldisaster #extremeweather #breakingnews #riograndedosul #brazil #ClimateActionNow #windstrom #rainstrom,0,1,1,"['#flood', '#flooding', '#floods', '#disaster', '#naturaldisaster', '#extremeweather', '#breakingnews', '#riograndedosul', '#brazil', '#ClimateActionNow', '#windstrom', '#rainstrom']",[],tweet_id:1788550873507066073,@viral98555,-1.0,False,True,2
aisha mahdi,2024-05-09 05:27:53+00:00,"Barnsdall, #Oklahoma is devastated by an intense tornado. The #tornados badly affects a factory, approximately 40 residences, and there is a single death casualty.  #BarnsdallTornado #StayStrong #NaturalDisaster #InternationalNews",0,0,1,"['#Oklahoma', '#tornados', '#BarnsdallTornado', '#StayStrong', '#NaturalDisaster', '#InternationalNews']",[],tweet_id:1788440735760703772,@AishaM68398,-0.24285714285714283,False,False,1
Wiseagent,2024-05-09 01:26:17+00:00,Sometimes I think that human evolution over the centuries was a big lie.#Hive #Blockchain #Web3 #Politics #NaturalDisaster #Brazil #RioGrandeDoSul #Floods #Thieves #Life #People #Government #Volunteer #Support #HumanBeings #TeamWork #FreshStart,0,1,4,"['#Hive', '#Blockchain', '#Web3', '#Politics', '#NaturalDisaster', '#Brazil', '#RioGrandeDoSul', '#Floods', '#Thieves', '#Life', '#People', '#Government', '#Volunteer', '#Support', '#HumanBeings', '#TeamWork', '#FreshStart']",[],tweet_id:1788379934311805240,@wiseagent_apo,0.0,False,False,5
ACLENet,2024-05-08 22:25:52+00:00,3 #children & 29 livestock tragically got wiped out by #lightning at a cattle post in #Lesotho#LightningKills #LightningSafety #LightningInAfrica #Africa #naturaldisaster #SpreadTheWord #SaveLives https://lena.gov.ls/lightning-wreaks-havoc/…,0,0,0,"['#children', '#lightning', '#Lesotho', '#LightningKills', '#LightningSafety', '#LightningInAfrica', '#Africa', '#naturaldisaster', '#SpreadTheWord', '#SaveLives']",[],tweet_id:1788334531474235469,@ACLENet,0.0,False,False,0
ACLENet,2024-05-08 22:22:27+00:00,"5 #teenagers hospitalised after being struck by #lightning in Nakuru, #Kenya #LightningKills #LightningSafety #LightningInAfrica #Africa #naturaldisaster #SpreadTheWord #SaveLives https://the-star.co.ke/news/2024-05-07-5-teenagers-hospitalised-after-being-struck-by-lightning-in-nakuru/… via ",0,0,0,"['#teenagers', '#lightning', '#Kenya', '#LightningKills', '#LightningSafety', '#LightningInAfrica', '#Africa', '#naturaldisaster', '#SpreadTheWord', '#SaveLives']",['@thestarkenya'],tweet_id:1788333671704822132,@ACLENet,0.0,False,False,0
Western Govs Assoc.,2024-05-08 21:54:22+00:00,.  announced a $13B contract to  to build a new “doomsday plane” in #Nevada and #Colorado. The plane will be equipped to operate as a command center in case of a #naturaldisaster or #nuclear conflict. Read more in Best of the #West,0,1,1,"['#Nevada', '#Colorado', '#naturaldisaster', '#nuclear', '#West']","['@usairforce', '@SierraNevCorp']",tweet_id:1788326602398437827,@westgov,0.3840909090909091,False,False,2
Al-Mukhbir,2024-05-08 17:00:01+00:00,"A severe storm system is sweeping across the nation from Texas to the mid-Atlantic, unleashing damaging winds, large hail, and the threat of tornadoes.#StormWatch #SevereWeather #TornadoAlert #WeatherUpdate #StaySafe #TheAmerican #NaturalDisaster #BreakingNews",0,0,1,"['#StormWatch', '#SevereWeather', '#TornadoAlert', '#WeatherUpdate', '#StaySafe', '#TheAmerican', '#NaturalDisaster', '#BreakingNews']",[],tweet_id:1788252527894680048,@al_mukhbir,0.21428571428571427,False,False,1
Rashtra Baan News,2024-05-08 16:19:05+00:00,Follow for more Updates #earthquake #naturaldisaster #crimescene #maharashtra #salmankhan #maharashtranews #india #RashtraBaanNews #RashtraBaan,0,0,0,"['#earthquake', '#naturaldisaster', '#crimescene', '#maharashtra', '#salmankhan', '#maharashtranews', '#india', '#RashtraBaanNews', '#RashtraBaan']",['@RashtraBaanNews'],tweet_id:1788242226381988168,@RashtraBaanNews,0.5,False,False,0
GC Genevive Chamblee,2024-05-08 15:26:58+00:00,New post uploaded today to Creole Bayou blog. https://wp.me/p8iAwg-1Fg #WritingCommunity #Psychology # #MentalHealthMatters #naturaldisaster #beprepared,0,0,0,"['#WritingCommunity', '#Psychology', '#MentalHealthMatters', '#naturaldisaster', '#beprepared']",[],tweet_id:1788229112366051513,@dolynesaidso,0.13636363636363635,False,False,0
9 Vibes_News,2024-05-08 14:38:10+00:00,Farmers Face Devastation from Untimely Rains #Rains #CropDamage #NaturalDisaster #farmers #FarmersInTrouble #UntimelyRains #TelanganaFarmers,0,0,0,"['#Rains', '#CropDamage', '#NaturalDisaster', '#farmers', '#FarmersInTrouble', '#UntimelyRains', '#TelanganaFarmers']",[],tweet_id:1788216829850026208,@9_Vibes_,0.0,False,False,0
Business Today,2024-05-08 12:16:03+00:00,"Floods Wreak Havoc In Brazil, Grains Exports Likely To Take A Hit

Watch: https://youtu.be/iNkoc0PPzZs | #Brazil #NaturalDisaster #BrazilFlood #FloodDrownBrazil #Rio #HeavyRain",0,0,2,"['#Brazil', '#NaturalDisaster', '#BrazilFlood', '#FloodDrownBrazil', '#Rio', '#HeavyRain']",[],tweet_id:1788181067297378327,@business_today,0.0,False,True,2
TRENDING TODAY,2024-05-08 12:11:31+00:00,"A terrible tornado hit the Midwest USA today, shocking the whole world #naturaldisaster #tornado #tornadoes #extremeweather #disaster #midwest #usa #as #windstrom #hurricane #breakingnews",0,0,0,"['#naturaldisaster', '#tornado', '#tornadoes', '#extremeweather', '#disaster', '#midwest', '#usa', '#as', '#windstrom', '#hurricane', '#breakingnews']",[],tweet_id:1788179926149177481,@viral98555,-0.6,False,False,0
Navneet Singh,2024-05-08 10:46:52+00:00,"Tragic news from Indonesia as landslides and flooding claim at least 14 lives. The disaster left a trail of destruction, damaging homes and roads. Our thoughts are with all those affected by this devastating event. #Indonesia #NaturalDisaster ",0,0,0,"['#Indonesia', '#NaturalDisaster']",[],tweet_id:1788158623245340707,@consultnavneet,-0.5125,False,False,0
Ilan Kelman,2024-05-08 10:23:04+00:00,#Research Counts: How to Avoid the Next #Pandemichttps://hazards.colorado.edu/news/research-counts/how-to-avoid-the-next-pandemic… #covid19 #covid #health #disaster #disasters #DRR #DisastersAreNotNatural #NoNaturalDisasters #NaturalDisasters #NaturalDisaster #Health #GlobalHealth #PlanetaryHealth #epidemic,0,2,8,"['#Research', '#Pandemic', '#covid19', '#covid', '#health', '#disaster', '#disasters', '#DRR', '#DisastersAreNotNatural', '#NoNaturalDisasters', '#NaturalDisasters', '#NaturalDisaster', '#Health', '#GlobalHealth', '#PlanetaryHealth', '#epidemic']","['@DrSRoberts01', '@HazCenter']",tweet_id:1788152631866634682,@IlanKelman,0.0,False,False,10
Perominar,2024-05-08 02:50:05+00:00,"A tornado demolished an industrial warehouse in the American state of Nebraska within seconds.

There were 70 workers inside. Fortunately, there were no casualties.#Nebraska #Tornado #Warehouse #NaturalDisaster #ExtremeWeather #USNews #EmergencyResponse #WeatherAlert",0,0,0,"['#Nebraska', '#Tornado', '#Warehouse', '#NaturalDisaster', '#ExtremeWeather', '#USNews', '#EmergencyResponse', '#WeatherAlert']",[],tweet_id:1788038634047672727,@Perominar,0.2,False,False,0
World View,2024-05-08 02:26:56+00:00,"Indonesia! most horrifying volcanic eruption More than 12,000 people on the island had to evacuate #viral #indonesia #volcanic #volcaniceruption #naturaldisaster #severeweather",1,0,1,"['#viral', '#indonesia', '#volcanic', '#volcaniceruption', '#naturaldisaster', '#severeweather']",[],tweet_id:1788032808193335677,@WorldView188,0.033333333333333326,False,False,2
Unknown,2024-05-07 22:22:52+00:00,"#Brazil #BrazilFloods #RioGrandedoSul #Floods #ElNino #NaturalDisaster #PortoAlegreIn addition #Sentinel2 

Airport  2024.05.06  vs. 2024.04.21

Footage: ",0,3,5,"['#Brazil', '#BrazilFloods', '#RioGrandedoSul', '#Floods', '#ElNino', '#NaturalDisaster', '#PortoAlegre', '#Sentinel2']","['', '']",tweet_id:1787971389137289305,@ar_etsch,0.0,False,False,8
The Daily Intake,2024-05-07 16:13:35+00:00,"Devastation strikes as tornadoes tear through Oklahoma, leaving a trail of destruction. #USA #Oklahoma #OklahomaTornado #Barnsdall #Bartlesville #NaturalDisaster #StaySafe #TheDailyIntake",0,0,1,"['#USA', '#Oklahoma', '#OklahomaTornado', '#Barnsdall', '#Bartlesville', '#NaturalDisaster', '#StaySafe', '#TheDailyIntake']",[],tweet_id:1787878454408389036,@dailyintake2023,0.0,False,False,1
