Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
TOP X News,@TOPXNews,2024-04-29T13:45:54.000Z,False,"Tragic news from Kenya as heavy rain and flooding lead to a dam burst, claiming over 40 lives. With fears of an escalating death toll, the situation is dire. For more details, visit: https://ift.tt/mhQkIqD. #Kenya #NaturalDisaster",0,0,0,24,"['#Kenya', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1685059312228446208/3zeHuvXI_normal.jpg,https://x.com/TOPXNews/status/1784942188113117315,tweet_id:1784942188113117315
Catherine Ritah,@ritahmwagira,2024-04-29T13:04:48.000Z,False,"A father carries his dead child on his back, another one is asking daddy why are we not going to school. The floods are causing all manner of havoc.  #PrayForTheVictims #NaturalDisaster",0,0,0,31,"['#PrayForTheVictims', '#NaturalDisaster']",[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1782305103388590080/U67mUl7S_normal.jpg,https://x.com/ritahmwagira/status/1784931842379989422,tweet_id:1784931842379989422
Knowvity,@knowvity,2024-04-29T12:43:26.000Z,True,Tragedy strikes as a dam burst in Kenya leads to dozens of fatalities amid devastating regional floods. #KenyaFloods #DamBurst #NaturalDisaster #ClimateCrisis,0,0,0,23,"['#KenyaFloods', '#DamBurst', '#NaturalDisaster', '#ClimateCrisis']",[],[],https://pbs.twimg.com/profile_images/1678347646027571201/TJYfwuAk_normal.jpg,https://x.com/knowvity/status/1784926467698098485,tweet_id:1784926467698098485
Zensurance,@zensurance,2024-04-29T12:25:32.000Z,False,"It's #TornadoSeason.  In 2023, 86 tornadoes hit #Canada. 

See our tips for how #SmallBusiness owners can minimize damage to their properties from a #tornado & #windstorms. https://ow.ly/mJPi50RqIwC #BusinessInsurance #BusinessProperty #NaturalDisaster #ProtectYourBusiness",0,0,0,129,"['#TornadoSeason', '#Canada', '#SmallBusiness', '#tornado', '#windstorms', '#BusinessInsurance', '#BusinessProperty', '#NaturalDisaster', '#ProtectYourBusiness']",[],"['\\U0001f32a\\ufe0f', '\\U0001f449', '\\U0001f6e1\\ufe0f']",https://pbs.twimg.com/profile_images/1542473310776295427/zSlPixPS_normal.jpg,https://x.com/zensurance/status/1784921959760855261,tweet_id:1784921959760855261
Asia News Network,@asianewsnetwork,2024-04-29T12:02:32.000Z,False,"Indonesia, which sits along the horseshoe-shaped series of tectonic fault lines around the Pacific Ocean called the “Ring of Fire,” has 120 active volcanoes.#NaturalDisaster #Indonesia #TheJakartaPosthttps://asianews.network/heightened-volcanic-activities-in-indonesia-unrelated-despite-occurring-in-same-period/…",0,0,0,202,"['#NaturalDisaster', '#Indonesia', '#TheJakartaPost']",[],[],https://pbs.twimg.com/profile_images/1481823759237795840/RWm3CWcq_normal.jpg,https://x.com/asianewsnetwork/status/1784916173248729331,tweet_id:1784916173248729331
Gotonews,@Gotonewsdotcom,2024-04-29T11:59:21.000Z,False,"A devastating tornado struck Guangzhou, China, claiming at least five lives and injuring 33 others, according to state media.http://gotonews.com #tornado #china #tragedy #naturaldisaster #heavyrains #climatechange #gotonews",0,0,0,75,"['#tornado', '#china', '#tragedy', '#naturaldisaster', '#heavyrains', '#climatechange', '#gotonews']",[],[],https://pbs.twimg.com/profile_images/1370683851543089152/CGsNmCSs_normal.jpg,https://x.com/Gotonewsdotcom/status/1784915370064982155,tweet_id:1784915370064982155
India News Himachal,@indianewshp,2024-04-29T11:34:33.000Z,False,Lok Sabha Election 2024: मंडी के पंचवक्त्र मंदिर पहुंचे Vikramaditya Singh | India News Himachal Pradesh#mandi #panchvaktratemple #naturaldisaster #indianews #loksabhaelection2024 #election2024,0,1,4,81,"['#mandi', '#panchvaktratemple', '#naturaldisaster', '#indianews', '#loksabhaelection2024', '#election2024']",[],[],https://pbs.twimg.com/profile_images/1588794159116451840/VUK3CVBR_normal.jpg,https://x.com/indianewshp/status/1784909131213619408,tweet_id:1784909131213619408
Asia News Network,@asianewsnetwork,2024-04-29T10:03:22.000Z,False,"A magnitude-6.2 earthquake rocked the region at 11:29 p.m. on Saturday, with the epicenter of the quake located about 156 kilometers southwest of Garut at a depth of 70 kilometers below sea level.#NaturalDisaster #Indonesia #TheJakartaPosthttps://asianews.network/hundreds-of-houses-damaged-eight-injured-in-west-java-earthquake/…",0,0,0,70,"['#NaturalDisaster', '#Indonesia', '#TheJakartaPost']",[],[],https://pbs.twimg.com/profile_images/1481823759237795840/RWm3CWcq_normal.jpg,https://x.com/asianewsnetwork/status/1784886185992613908,tweet_id:1784886185992613908
Politikos,@imwpolitikos,2024-04-29T08:23:14.000Z,False,నీటిలో తేలే కార్లొచ్చేశాయ్  || #politikos #politikosnews #trending #FloodedCars#WaterDamage #FloodedStreets #NaturalDisaster #ExtremeWeather #EmergencyResponse #SafetyAlert #ClimateCrisis,0,1,0,27,"['#politikos', '#politikosnews', '#trending', '#FloodedCars', '#WaterDamage', '#FloodedStreets', '#NaturalDisaster', '#ExtremeWeather', '#EmergencyResponse', '#SafetyAlert', '#ClimateCrisis']",[],[],https://pbs.twimg.com/profile_images/1709147549142241280/4pouYfnH_normal.jpg,https://x.com/imwpolitikos/status/1784860986429591776,tweet_id:1784860986429591776
LBCI TV,@LBCILebanon,2024-04-29T08:11:15.000Z,True,مشهد يثير الرعب... #إعصار رملي يضرب مدينة #أبها في #السعودية... والسلطات تدعو المواطنين لتوخي الحذر#NaturalDisaster #SaudiArabia #KSA #Viral #ViralVideos #LBCI #LBCILebanon #LBCINews,0,1,12,4.6K,"['#إعصار', '#أبها', '#السعودية', '#NaturalDisaster', '#SaudiArabia', '#KSA', '#Viral', '#ViralVideos', '#LBCI', '#LBCILebanon', '#LBCINews']",[],[],https://pbs.twimg.com/profile_images/1720024637373833216/Qr_83x5B_normal.jpg,https://x.com/LBCILebanon/status/1784857970310029536,tweet_id:1784857970310029536
Aaj TV English,@AajNewsEnglish,2024-04-29T05:32:24.000Z,True,"Tornadoes ravage Oklahoma, leaving devastation

Read more:https://english.aaj.tv/news/330359618/dozens-of-tornadoes-strike-oklahoma-killing-at-least-four…#Tornadoes #Oklahoma #NaturalDisaster #SevereWeather #DisasterResponse",0,0,0,40,"['#Tornadoes', '#Oklahoma', '#NaturalDisaster', '#SevereWeather', '#DisasterResponse']",[],[],https://pbs.twimg.com/profile_images/1586977168873103360/MKI3DUpY_normal.jpg,https://x.com/AajNewsEnglish/status/1784817991303229779,tweet_id:1784817991303229779
DT Next,@dt_next,2024-04-29T04:49:49.000Z,False,"Xizang, China experienced a 4.2 magnitude earthquake last night at 9.25 pm, while Myanmar felt a similar quake at 2.15 pm. The epicenter of the Xizang quake was 30 km deep. Further details awaited.#DTNext #DTNextNews #Earthquake #Xizang #China #Myanmar #NaturalDisaster",0,0,0,151,"['#DTNext', '#DTNextNews', '#Earthquake', '#Xizang', '#China', '#Myanmar', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1742057218189746176/3AF6LUKG_normal.jpg,https://x.com/dt_next/status/1784807277041799320,tweet_id:1784807277041799320
ਪੀਟੀਸੀ ਨਿਊਜ਼ | PTC News,@ptcnews,2024-04-29T03:36:31.000Z,True,"Deadly Tornadoes rip through Oklahoma, leaving trail of devastation and heartache#OklahomaTornado #SulphurStrong #TornadoDamage #SevereWeather #NaturalDisaster #EmergencyResponse #MidwestTornadoes #DisasterRelief #CommunitySupport",0,0,0,207,"['#OklahomaTornado', '#SulphurStrong', '#TornadoDamage', '#SevereWeather', '#NaturalDisaster', '#EmergencyResponse', '#MidwestTornadoes', '#DisasterRelief', '#CommunitySupport']",[],[],https://pbs.twimg.com/profile_images/763730869756370944/ermi6WRR_normal.jpg,https://x.com/ptcnews/status/1784788831503306930,tweet_id:1784788831503306930
Trupla PNG,@truplapng,2024-04-29T03:17:34.000Z,False,"#FEATURE #Naturaldisaster OTML ASSISTS VICTIMS OF NATURAL DISASTERS: The recent natural disasters that occurred left a lot of people displaced and with little food and water to go by, but with assistance from resources companies like Ok Tedi Mining… http://dlvr.it/T68HFL",0,0,0,18,"['#FEATURE', '#Naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1076392555414077441/WQav5fb3_normal.jpg,https://x.com/truplapng/status/1784784059597721775,tweet_id:1784784059597721775
Time of Info,@timeofinfo,2024-04-28T19:50:07.000Z,False,"At least three people, including an infant, were killed after a tornado outbreak in Oklahoma overnight, as severe storms #OklahomaTornado #NaturalDisaster #StaySafe #PrayersForOklahoma #TornadoOutbreak",0,0,0,69,"['#OklahomaTornado', '#NaturalDisaster', '#StaySafe', '#PrayersForOklahoma', '#TornadoOutbreak']",[],[],https://pbs.twimg.com/profile_images/1630282486717775873/zjWjyfak_normal.jpg,https://x.com/timeofinfo/status/1784671457206816897,tweet_id:1784671457206816897
Hindeez,@TheHindeez,2024-04-28T16:27:00.000Z,False,"दक्षिणी चीन में बवंडर से 5 लोगों की मौत, गुआंगज़ौ में फैक्ट्रियों को नुकसान पहुंचा#tornado #Guangzhou #China #Baiyundistrict #fatalities #injuries #factorybuildings #damage #naturalDisaster #emergencyresponse #XinhuaNewsAgency",0,0,0,150,"['#tornado', '#Guangzhou', '#China', '#Baiyundistrict', '#fatalities', '#injuries', '#factorybuildings', '#damage', '#naturalDisaster', '#emergencyresponse', '#XinhuaNewsAgency']",[],[],https://pbs.twimg.com/profile_images/1338324525423812611/_lMb_w-D_normal.jpg,https://x.com/TheHindeez/status/1784620342113087977,tweet_id:1784620342113087977
Elison Joshua,@elisonjoshuaX,2024-04-28T15:59:54.000Z,False,When nature decides to give the economy a reality check. #NaturalDisaster,0,0,1,8,['#NaturalDisaster'],[],[],https://pbs.twimg.com/profile_images/1779473194405285888/SBTyyXv0_normal.jpg,https://x.com/elisonjoshuaX/status/1784613522342871130,tweet_id:1784613522342871130
Iram,@iramshahzadiX,2024-04-28T14:50:46.000Z,False,A tornado that swept through the southern Chinese economic hub of Guangzhou killed five people and damaged scores of factory buildings on Saturday. #GuangzhouTornado#NaturalDisaster#FactoryDamage,3,1,2,273,"['#GuangzhouTornado', '#NaturalDisaster', '#FactoryDamage']",[],[],https://pbs.twimg.com/profile_images/1793888563333148672/gSkksZB4_normal.jpg,https://x.com/iramshahzadiX/status/1784596123665252781,tweet_id:1784596123665252781
World War 3,@Worldwar_3_,2024-04-28T14:43:20.000Z,True,"#UPDATE Additional footage shows extensive destruction of vehicles and buildings following multiple large and violent tornadoes that swept through Sulphur, OK, hitting the town multiple times tonight.#Tornado #SulphurOK #NaturalDisaster #Destruction",1,1,5,5.5K,"['#UPDATE', '#Tornado', '#SulphurOK', '#NaturalDisaster', '#Destruction']",[],"['\\U0001f6a8', '\\U0001f6a8']",https://pbs.twimg.com/profile_images/1716397645277655040/-_MSFUmX_normal.jpg,https://x.com/Worldwar_3_/status/1784594251315351762,tweet_id:1784594251315351762
TOP X News,@TOPXNews,2024-04-28T12:29:22.000Z,False,Tragic news: A tornado in China's Guangdong province claimed 5 lives and left many injured. Check out the exclusive footage capturing the destructive force and read more about this unfortunate event at https://ift.tt/uPFTh62. #ChinaTornado #NaturalDisaster,0,0,1,79,"['#ChinaTornado', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1685059312228446208/3zeHuvXI_normal.jpg,https://x.com/TOPXNews/status/1784560536430027085,tweet_id:1784560536430027085
World News X,@WorldNews_X_,2024-04-28T06:21:13.000Z,True,"Natural disasters continue in China's most populous province of Guangdong

A strong tornado in Guangzhou, Guangdong province, killed five people and injured 33, local TV reported.#China #Guangdong #NaturalDisaster #Tornado #Guangzhou",0,2,8,783,"['#China', '#Guangdong', '#NaturalDisaster', '#Tornado', '#Guangzhou']",[],[],https://pbs.twimg.com/profile_images/1793646742644170752/N7Ex_LIG_normal.jpg,https://x.com/WorldNews_X_/status/1784467888600121551,tweet_id:1784467888600121551
India Today NE,@IndiaTodayNE,2024-04-28T04:51:24.000Z,True,"A level-three intensity tornado hit #Guangzhou, a southern Chinese city, killing five people and injuring 33. The #tornado damaged 141 factory buildings, but no residential houses fell. #IndiaTodayNE #international #news #naturaldisaster",0,0,0,673,"['#Guangzhou', '#tornado', '#IndiaTodayNE', '#international', '#news', '#naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1543675771750821888/m31_cC1T_normal.jpg,https://x.com/IndiaTodayNE/status/1784445287236563050,tweet_id:1784445287236563050
UI Newz,@UI_Newz,2024-04-28T03:45:23.000Z,False,"A strong earthquake with a magnitude of 6.5 struck off the coast of Indonesia’s Java island on Saturday, according to the country’s Meteorology, Climatology, and Geophysical Agency (BMKG).#earthquake  #Indonesia  #naturaldisaster #trendingnews",0,1,3,94,"['#earthquake', '#Indonesia', '#naturaldisaster', '#trendingnews']",[],[],https://pbs.twimg.com/profile_images/1787082601129275392/7Um2-Z2a_normal.jpg,https://x.com/UI_Newz/status/1784428675464872381,tweet_id:1784428675464872381
EmpathDownloads,@EmpathDownloads,2024-04-28T03:44:22.000Z,True,"Intuitive Prediction:

Possible significant hurricane affecting Puerto Rico in coming weeks / this summer. 

Florida / Miami also on my intuitive radar#PuertoRico #hurricane #hurricaneseason #tropicalcyclone #naturaldisaster #puerto #miami",1,0,0,127,"['#PuertoRico', '#hurricane', '#hurricaneseason', '#tropicalcyclone', '#naturaldisaster', '#puerto', '#miami']",[],[],https://pbs.twimg.com/profile_images/1498476273810747396/Dv8n2nxy_normal.jpg,https://x.com/EmpathDownloads/status/1784428417418498356,tweet_id:1784428417418498356
JuanchoCapi X,@juanchocapi,2024-04-28T03:27:42.000Z,False,SE VOLVIO MILLONARIO con NATURAL DISASTER!https://youtube.com/watch?v=yw8oMTghpVM…#RobloxDev #ROBLOX #robloxart #NATURALDISASTER,0,1,2,80,"['#RobloxDev', '#ROBLOX', '#robloxart', '#NATURALDISASTER']",[],[],https://pbs.twimg.com/profile_images/1800670404639440896/Xs5i1m9d_normal.jpg,https://x.com/juanchocapi/status/1784424223093465379,tweet_id:1784424223093465379
Wild Videos,@wildddvideos,2024-04-28T02:28:11.000Z,True,Tornado in Nebraska today 4/26/24. Seeing this compilation is crazy. #Tornado #TornadoOmaha2024 #naturaldisaster,0,0,0,197,"['#Tornado', '#TornadoOmaha2024', '#naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1779624450524065794/d2HJVfsF_normal.jpg,https://x.com/wildddvideos/status/1784409246852853803,tweet_id:1784409246852853803
j.black.langford,@JBlackLangford,2024-04-27T23:40:59.000Z,False,"#GlutenfreeTip: #Celiac, do you have #NaturalDisaster #glutenfree #food? #TornadoWarning(s) are #live in #Texas, #Oklahoma, #Kansas & additional states. Watch  for free and streaming for information. #Prepare #Research #Educate ",0,0,0,78,"['#GlutenfreeTip', '#Celiac', '#NaturalDisaster', '#glutenfree', '#food', '#TornadoWarning', '#live', '#Texas', '#Oklahoma', '#Kansas', '#Prepare', '#Research', '#Educate']","['@foxweather', '@NWS']",[],https://pbs.twimg.com/profile_images/1674947585566552065/oVMaKWeO_normal.jpg,https://x.com/JBlackLangford/status/1784367167242228010,tweet_id:1784367167242228010
The Fireside Show,@Fireside_Show,2024-04-27T18:42:48.000Z,True,Japanese Typhoon Helicopter Rescue: Shocking Video Footage Reveals Tragic Accident#TokyoFireDepartment #HelicopterRescue #TragicAccident #SafetyFail #TyphoonRescue #RescueOperations #EmergencyResponse #FireDepartmentMishap #JapaneseNews #NaturalDisaster,0,0,0,51,"['#TokyoFireDepartment', '#HelicopterRescue', '#TragicAccident', '#SafetyFail', '#TyphoonRescue', '#RescueOperations', '#EmergencyResponse', '#FireDepartmentMishap', '#JapaneseNews', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1759303362611445760/sphRWuJi_normal.jpg,https://x.com/Fireside_Show/status/1784292125942669786,tweet_id:1784292125942669786
Junaid Farooq,@jfmdid,2024-04-27T18:24:12.000Z,False,Tornado in Nebraska #naturalDisaster #nature,0,1,0,1K,"['#naturalDisaster', '#nature']",[],[],https://pbs.twimg.com/profile_images/1685698441966759936/Yr9KBtOz_normal.jpg,https://x.com/jfmdid/status/1784287447217586435,tweet_id:1784287447217586435
Ryan Adam Texas,@ryanadamtexas,2024-04-27T12:41:33.000Z,False,"Judgment is coming to USA Sodom & Gomorrah, culture & all the nations. Jesus will open the scroll with the Seals soonRevelation 8:1-5 The great Terror#tornado #Nebraska #lincolnnebraska #naturaldisaster #judgement #Jesus #jesuschrist #news #God #cnn #fox",4,1,2,241,"['#tornado', '#Nebraska', '#lincolnnebraska', '#naturaldisaster', '#judgement', '#Jesus', '#jesuschrist', '#news', '#God', '#cnn', '#fox']",['@weatherchannel'],"['\\u23f3', '\\u26a0\\ufe0f', '\\U0001f3ba']",https://pbs.twimg.com/profile_images/1778314672669671424/iAizsJdv_normal.jpg,https://x.com/ryanadamtexas/status/1784201218484486234,tweet_id:1784201218484486234
DeepState Illuminate,@TheDeep_State6,2024-04-27T11:53:22.000Z,True,"According to local media, hundreds of houses were damaged and at least three people were injured. The element is called the most powerful in the last 2.5 years. Tornadoes occurred in Nebraska, Iowa and Texas. #Tornado #SevereWeather #NaturalDisaster",0,0,0,10,"['#Tornado', '#SevereWeather', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1780601755144687616/E3_s7gxD_normal.jpg,https://x.com/TheDeep_State6/status/1784189089916268747,tweet_id:1784189089916268747
TheWorldIsMyPlayground,@MeltingPotUS_,2024-04-27T10:12:11.000Z,False, Earthquake alert! A magnitude 6.9 quake strikes near Japan's Bonin Islands. Stay vigilant and follow local advisories. #Earthquake #Japan #BoninIslands #NaturalDisaster,0,0,0,131,"['#Earthquake', '#Japan', '#BoninIslands', '#NaturalDisaster']",[],['\\u26a0\\ufe0f'],https://pbs.twimg.com/profile_images/1762482706888212480/k1kPinUb_normal.jpg,https://x.com/MeltingPotUS_/status/1784163625755717933,tweet_id:1784163625755717933
Construction Equipment Guide,@CEGltd,2024-04-27T10:00:34.000Z,False,FEMA Repaying Vermont $22M for Cleanup Costs Due to July 2023 Floods http://dlvr.it/T6535F #FEMA #Flooding #GrantMoney #NaturalDisaster #Vermont,0,0,0,88,"['#FEMA', '#Flooding', '#GrantMoney', '#NaturalDisaster', '#Vermont']",[],[],https://pbs.twimg.com/profile_images/913124645070626818/WJzLCMaN_normal.jpg,https://x.com/CEGltd/status/1784160702640652473,tweet_id:1784160702640652473
